     8.328946282e+00     5.108061093e-01
     8.328970734e+00     5.107884172e-01
     8.328995187e+00     5.107707247e-01
     8.329019640e+00     5.107530319e-01
     8.329044093e+00     5.107353388e-01
     8.329068545e+00     5.107176452e-01
     8.329092998e+00     5.106999513e-01
     8.329117451e+00     5.106822570e-01
     8.329141903e+00     5.106645624e-01
     8.329166356e+00     5.106468674e-01
     8.329190809e+00     5.106291720e-01
     8.329215262e+00     5.106114763e-01
     8.329239714e+00     5.105937802e-01
     8.329264167e+00     5.105760837e-01
     8.329288620e+00     5.105583869e-01
     8.329313072e+00     5.105406897e-01
     8.329337525e+00     5.105229922e-01
     8.329361978e+00     5.105052942e-01
     8.329386431e+00     5.104875960e-01
     8.329410883e+00     5.104698973e-01
     8.329435336e+00     5.104521983e-01
     8.329459789e+00     5.104344989e-01
     8.329484241e+00     5.104167992e-01
     8.329508694e+00     5.103990991e-01
     8.329533147e+00     5.103813986e-01
     8.329557600e+00     5.103636978e-01
     8.329582052e+00     5.103459966e-01
     8.329606505e+00     5.103282950e-01
     8.329630958e+00     5.103105931e-01
     8.329655410e+00     5.102928908e-01
     8.329679863e+00     5.102751881e-01
     8.329704316e+00     5.102574851e-01
     8.329728769e+00     5.102397817e-01
     8.329753221e+00     5.102220780e-01
     8.329777674e+00     5.102043739e-01
     8.329802127e+00     5.101866694e-01
     8.329826579e+00     5.101689645e-01
     8.329851032e+00     5.101512593e-01
     8.329875485e+00     5.101335538e-01
     8.329899938e+00     5.101158478e-01
     8.329924390e+00     5.100981415e-01
     8.329948843e+00     5.100804349e-01
     8.329973296e+00     5.100627278e-01
     8.329997748e+00     5.100450205e-01
     8.330022201e+00     5.100273127e-01
     8.330046654e+00     5.100096046e-01
     8.330071107e+00     5.099918961e-01
     8.330095559e+00     5.099741873e-01
     8.330120012e+00     5.099564781e-01
     8.330144465e+00     5.099387685e-01
     8.330168917e+00     5.099210585e-01
     8.330193370e+00     5.099033483e-01
     8.330217823e+00     5.098856376e-01
     8.330242276e+00     5.098679266e-01
     8.330266728e+00     5.098502152e-01
     8.330291181e+00     5.098325034e-01
     8.330315634e+00     5.098147913e-01
     8.330340086e+00     5.097970788e-01
     8.330364539e+00     5.097793660e-01
     8.330388992e+00     5.097616528e-01
     8.330413445e+00     5.097439392e-01
     8.330437897e+00     5.097262253e-01
     8.330462350e+00     5.097085110e-01
     8.330486803e+00     5.096907963e-01
     8.330511255e+00     5.096730813e-01
     8.330535708e+00     5.096553659e-01
     8.330560161e+00     5.096376502e-01
     8.330584614e+00     5.096199341e-01
     8.330609066e+00     5.096022176e-01
     8.330633519e+00     5.095845008e-01
     8.330657972e+00     5.095667836e-01
     8.330682424e+00     5.095490660e-01
     8.330706877e+00     5.095313481e-01
     8.330731330e+00     5.095136298e-01
     8.330755783e+00     5.094959112e-01
     8.330780235e+00     5.094781922e-01
     8.330804688e+00     5.094604728e-01
     8.330829141e+00     5.094427530e-01
     8.330853593e+00     5.094250330e-01
     8.330878046e+00     5.094073125e-01
     8.330902499e+00     5.093895917e-01
     8.330926952e+00     5.093718705e-01
     8.330951404e+00     5.093541489e-01
     8.330975857e+00     5.093364270e-01
     8.331000310e+00     5.093187047e-01
     8.331024762e+00     5.093009821e-01
     8.331049215e+00     5.092832591e-01
     8.331073668e+00     5.092655358e-01
     8.331098121e+00     5.092478120e-01
     8.331122573e+00     5.092300879e-01
     8.331147026e+00     5.092123635e-01
     8.331171479e+00     5.091946387e-01
     8.331195931e+00     5.091769135e-01
     8.331220384e+00     5.091591880e-01
     8.331244837e+00     5.091414621e-01
     8.331269290e+00     5.091237358e-01
     8.331293742e+00     5.091060092e-01
     8.331318195e+00     5.090882822e-01
     8.331342648e+00     5.090705549e-01
     8.331367100e+00     5.090528272e-01
     8.331391553e+00     5.090350991e-01
     8.331416006e+00     5.090173707e-01
     8.331440459e+00     5.089996419e-01
     8.331464911e+00     5.089819128e-01
     8.331489364e+00     5.089641832e-01
     8.331513817e+00     5.089464534e-01
     8.331538269e+00     5.089287231e-01
     8.331562722e+00     5.089109925e-01
     8.331587175e+00     5.088932616e-01
     8.331611628e+00     5.088755303e-01
     8.331636080e+00     5.088577986e-01
     8.331660533e+00     5.088400665e-01
     8.331684986e+00     5.088223341e-01
     8.331709438e+00     5.088046014e-01
     8.331733891e+00     5.087868682e-01
     8.331758344e+00     5.087691347e-01
     8.331782797e+00     5.087514009e-01
     8.331807249e+00     5.087336667e-01
     8.331831702e+00     5.087159321e-01
     8.331856155e+00     5.086981972e-01
     8.331880607e+00     5.086804619e-01
     8.331905060e+00     5.086627262e-01
     8.331929513e+00     5.086449902e-01
     8.331953966e+00     5.086272538e-01
     8.331978418e+00     5.086095171e-01
     8.332002871e+00     5.085917800e-01
     8.332027324e+00     5.085740425e-01
     8.332051777e+00     5.085563047e-01
     8.332076229e+00     5.085385665e-01
     8.332100682e+00     5.085208280e-01
     8.332125135e+00     5.085030891e-01
     8.332149587e+00     5.084853498e-01
     8.332174040e+00     5.084676102e-01
     8.332198493e+00     5.084498702e-01
     8.332222946e+00     5.084321299e-01
     8.332247398e+00     5.084143892e-01
     8.332271851e+00     5.083966481e-01
     8.332296304e+00     5.083789067e-01
     8.332320756e+00     5.083611649e-01
     8.332345209e+00     5.083434227e-01
     8.332369662e+00     5.083256802e-01
     8.332394115e+00     5.083079373e-01
     8.332418567e+00     5.082901941e-01
     8.332443020e+00     5.082724505e-01
     8.332467473e+00     5.082547066e-01
     8.332491925e+00     5.082369623e-01
     8.332516378e+00     5.082192176e-01
     8.332540831e+00     5.082014725e-01
     8.332565284e+00     5.081837272e-01
     8.332589736e+00     5.081659814e-01
     8.332614189e+00     5.081482353e-01
     8.332638642e+00     5.081304888e-01
     8.332663094e+00     5.081127420e-01
     8.332687547e+00     5.080949948e-01
     8.332712000e+00     5.080772472e-01
     8.332736453e+00     5.080594993e-01
     8.332760905e+00     5.080417511e-01
     8.332785358e+00     5.080240024e-01
     8.332809811e+00     5.080062534e-01
     8.332834263e+00     5.079885041e-01
     8.332858716e+00     5.079707544e-01
     8.332883169e+00     5.079530043e-01
     8.332907622e+00     5.079352539e-01
     8.332932074e+00     5.079175031e-01
     8.332956527e+00     5.078997519e-01
     8.332980980e+00     5.078820004e-01
     8.333005432e+00     5.078642486e-01
     8.333029885e+00     5.078464963e-01
     8.333054338e+00     5.078287437e-01
     8.333078791e+00     5.078109908e-01
     8.333103243e+00     5.077932375e-01
     8.333127696e+00     5.077754838e-01
     8.333152149e+00     5.077577298e-01
     8.333176601e+00     5.077399754e-01
     8.333201054e+00     5.077222207e-01
     8.333225507e+00     5.077044656e-01
     8.333249960e+00     5.076867101e-01
     8.333274412e+00     5.076689543e-01
     8.333298865e+00     5.076511981e-01
     8.333323318e+00     5.076334416e-01
     8.333347770e+00     5.076156847e-01
     8.333372223e+00     5.075979274e-01
     8.333396676e+00     5.075801698e-01
     8.333421129e+00     5.075624118e-01
     8.333445581e+00     5.075446535e-01
     8.333470034e+00     5.075268948e-01
     8.333494487e+00     5.075091357e-01
     8.333518939e+00     5.074913763e-01
     8.333543392e+00     5.074736165e-01
     8.333567845e+00     5.074558564e-01
     8.333592298e+00     5.074380959e-01
     8.333616750e+00     5.074203351e-01
     8.333641203e+00     5.074025739e-01
     8.333665656e+00     5.073848123e-01
     8.333690108e+00     5.073670504e-01
     8.333714561e+00     5.073492881e-01
     8.333739014e+00     5.073315255e-01
     8.333763467e+00     5.073137625e-01
     8.333787919e+00     5.072959991e-01
     8.333812372e+00     5.072782354e-01
     8.333836825e+00     5.072604713e-01
     8.333861277e+00     5.072427069e-01
     8.333885730e+00     5.072249421e-01
     8.333910183e+00     5.072071770e-01
     8.333934636e+00     5.071894115e-01
     8.333959088e+00     5.071716456e-01
     8.333983541e+00     5.071538794e-01
     8.334007994e+00     5.071361128e-01
     8.334032446e+00     5.071183459e-01
     8.334056899e+00     5.071005786e-01
     8.334081352e+00     5.070828109e-01
     8.334105805e+00     5.070650429e-01
     8.334130257e+00     5.070472745e-01
     8.334154710e+00     5.070295058e-01
     8.334179163e+00     5.070117367e-01
     8.334203615e+00     5.069939673e-01
     8.334228068e+00     5.069761975e-01
     8.334252521e+00     5.069584273e-01
     8.334276974e+00     5.069406568e-01
     8.334301426e+00     5.069228859e-01
     8.334325879e+00     5.069051147e-01
     8.334350332e+00     5.068873431e-01
     8.334374784e+00     5.068695711e-01
     8.334399237e+00     5.068517988e-01
     8.334423690e+00     5.068340262e-01
     8.334448143e+00     5.068162531e-01
     8.334472595e+00     5.067984798e-01
     8.334497048e+00     5.067807060e-01
     8.334521501e+00     5.067629319e-01
     8.334545953e+00     5.067451575e-01
     8.334570406e+00     5.067273827e-01
     8.334594859e+00     5.067096075e-01
     8.334619312e+00     5.066918320e-01
     8.334643764e+00     5.066740561e-01
     8.334668217e+00     5.066562799e-01
     8.334692670e+00     5.066385033e-01
     8.334717122e+00     5.066207263e-01
     8.334741575e+00     5.066029490e-01
     8.334766028e+00     5.065851714e-01
     8.334790481e+00     5.065673933e-01
     8.334814933e+00     5.065496150e-01
     8.334839386e+00     5.065318362e-01
     8.334863839e+00     5.065140571e-01
     8.334888291e+00     5.064962777e-01
     8.334912744e+00     5.064784979e-01
     8.334937197e+00     5.064607177e-01
     8.334961650e+00     5.064429372e-01
     8.334986102e+00     5.064251563e-01
     8.335010555e+00     5.064073751e-01
     8.335035008e+00     5.063895935e-01
     8.335059460e+00     5.063718115e-01
     8.335083913e+00     5.063540292e-01
     8.335108366e+00     5.063362466e-01
     8.335132819e+00     5.063184636e-01
     8.335157271e+00     5.063006802e-01
     8.335181724e+00     5.062828965e-01
     8.335206177e+00     5.062651124e-01
     8.335230629e+00     5.062473279e-01
     8.335255082e+00     5.062295431e-01
     8.335279535e+00     5.062117580e-01
     8.335303988e+00     5.061939725e-01
     8.335328440e+00     5.061761866e-01
     8.335352893e+00     5.061584004e-01
     8.335377346e+00     5.061406138e-01
     8.335401798e+00     5.061228268e-01
     8.335426251e+00     5.061050395e-01
     8.335450704e+00     5.060872519e-01
     8.335475157e+00     5.060694639e-01
     8.335499609e+00     5.060516755e-01
     8.335524062e+00     5.060338868e-01
     8.335548515e+00     5.060160977e-01
     8.335572968e+00     5.059983083e-01
     8.335597420e+00     5.059805185e-01
     8.335621873e+00     5.059627284e-01
     8.335646326e+00     5.059449379e-01
     8.335670778e+00     5.059271470e-01
     8.335695231e+00     5.059093558e-01
     8.335719684e+00     5.058915643e-01
     8.335744137e+00     5.058737723e-01
     8.335768589e+00     5.058559801e-01
     8.335793042e+00     5.058381874e-01
     8.335817495e+00     5.058203945e-01
     8.335841947e+00     5.058026011e-01
     8.335866400e+00     5.057848074e-01
     8.335890853e+00     5.057670134e-01
     8.335915306e+00     5.057492190e-01
     8.335939758e+00     5.057314242e-01
     8.335964211e+00     5.057136291e-01
     8.335988664e+00     5.056958336e-01
     8.336013116e+00     5.056780378e-01
     8.336037569e+00     5.056602416e-01
     8.336062022e+00     5.056424450e-01
     8.336086475e+00     5.056246481e-01
     8.336110927e+00     5.056068509e-01
     8.336135380e+00     5.055890533e-01
     8.336159833e+00     5.055712553e-01
     8.336184285e+00     5.055534570e-01
     8.336208738e+00     5.055356583e-01
     8.336233191e+00     5.055178593e-01
     8.336257644e+00     5.055000599e-01
     8.336282096e+00     5.054822602e-01
     8.336306549e+00     5.054644601e-01
     8.336331002e+00     5.054466597e-01
     8.336355454e+00     5.054288589e-01
     8.336379907e+00     5.054110577e-01
     8.336404360e+00     5.053932562e-01
     8.336428813e+00     5.053754543e-01
     8.336453265e+00     5.053576521e-01
     8.336477718e+00     5.053398495e-01
     8.336502171e+00     5.053220466e-01
     8.336526623e+00     5.053042433e-01
     8.336551076e+00     5.052864397e-01
     8.336575529e+00     5.052686357e-01
     8.336599982e+00     5.052508313e-01
     8.336624434e+00     5.052330266e-01
     8.336648887e+00     5.052152216e-01
     8.336673340e+00     5.051974162e-01
     8.336697792e+00     5.051796104e-01
     8.336722245e+00     5.051618043e-01
     8.336746698e+00     5.051439978e-01
     8.336771151e+00     5.051261910e-01
     8.336795603e+00     5.051083838e-01
     8.336820056e+00     5.050905763e-01
     8.336844509e+00     5.050727684e-01
     8.336868961e+00     5.050549601e-01
     8.336893414e+00     5.050371515e-01
     8.336917867e+00     5.050193426e-01
     8.336942320e+00     5.050015333e-01
     8.336966772e+00     5.049837236e-01
     8.336991225e+00     5.049659136e-01
     8.337015678e+00     5.049481032e-01
     8.337040130e+00     5.049302925e-01
     8.337064583e+00     5.049124814e-01
     8.337089036e+00     5.048946700e-01
     8.337113489e+00     5.048768582e-01
     8.337137941e+00     5.048590461e-01
     8.337162394e+00     5.048412336e-01
     8.337186847e+00     5.048234207e-01
     8.337211299e+00     5.048056075e-01
     8.337235752e+00     5.047877940e-01
     8.337260205e+00     5.047699801e-01
     8.337284658e+00     5.047521658e-01
     8.337309110e+00     5.047343512e-01
     8.337333563e+00     5.047165362e-01
     8.337358016e+00     5.046987209e-01
     8.337382468e+00     5.046809052e-01
     8.337406921e+00     5.046630892e-01
     8.337431374e+00     5.046452728e-01
     8.337455827e+00     5.046274561e-01
     8.337480279e+00     5.046096390e-01
     8.337504732e+00     5.045918216e-01
     8.337529185e+00     5.045740038e-01
     8.337553637e+00     5.045561856e-01
     8.337578090e+00     5.045383671e-01
     8.337602543e+00     5.045205483e-01
     8.337626996e+00     5.045027291e-01
     8.337651448e+00     5.044849095e-01
     8.337675901e+00     5.044670896e-01
     8.337700354e+00     5.044492694e-01
     8.337724806e+00     5.044314487e-01
     8.337749259e+00     5.044136278e-01
     8.337773712e+00     5.043958064e-01
     8.337798165e+00     5.043779848e-01
     8.337822617e+00     5.043601627e-01
     8.337847070e+00     5.043423404e-01
     8.337871523e+00     5.043245176e-01
     8.337895975e+00     5.043066945e-01
     8.337920428e+00     5.042888711e-01
     8.337944881e+00     5.042710473e-01
     8.337969334e+00     5.042532232e-01
     8.337993786e+00     5.042353987e-01
     8.338018239e+00     5.042175738e-01
     8.338042692e+00     5.041997486e-01
     8.338067144e+00     5.041819231e-01
     8.338091597e+00     5.041640972e-01
     8.338116050e+00     5.041462709e-01
     8.338140503e+00     5.041284443e-01
     8.338164955e+00     5.041106173e-01
     8.338189408e+00     5.040927900e-01
     8.338213861e+00     5.040749623e-01
     8.338238313e+00     5.040571343e-01
     8.338262766e+00     5.040393059e-01
     8.338287219e+00     5.040214772e-01
     8.338311672e+00     5.040036481e-01
     8.338336124e+00     5.039858187e-01
     8.338360577e+00     5.039679889e-01
     8.338385030e+00     5.039501588e-01
     8.338409482e+00     5.039323283e-01
     8.338433935e+00     5.039144975e-01
     8.338458388e+00     5.038966663e-01
     8.338482841e+00     5.038788348e-01
     8.338507293e+00     5.038610029e-01
     8.338531746e+00     5.038431706e-01
     8.338556199e+00     5.038253380e-01
     8.338580651e+00     5.038075051e-01
     8.338605104e+00     5.037896718e-01
     8.338629557e+00     5.037718381e-01
     8.338654010e+00     5.037540041e-01
     8.338678462e+00     5.037361698e-01
     8.338702915e+00     5.037183351e-01
     8.338727368e+00     5.037005000e-01
     8.338751820e+00     5.036826646e-01
     8.338776273e+00     5.036648288e-01
     8.338800726e+00     5.036469927e-01
     8.338825179e+00     5.036291563e-01
     8.338849631e+00     5.036113195e-01
     8.338874084e+00     5.035934823e-01
     8.338898537e+00     5.035756448e-01
     8.338922990e+00     5.035578069e-01
     8.338947442e+00     5.035399687e-01
     8.338971895e+00     5.035221301e-01
     8.338996348e+00     5.035042912e-01
     8.339020800e+00     5.034864519e-01
     8.339045253e+00     5.034686123e-01
     8.339069706e+00     5.034507723e-01
     8.339094159e+00     5.034329320e-01
     8.339118611e+00     5.034150913e-01
     8.339143064e+00     5.033972503e-01
     8.339167517e+00     5.033794089e-01
     8.339191969e+00     5.033615672e-01
     8.339216422e+00     5.033437251e-01
     8.339240875e+00     5.033258827e-01
     8.339265328e+00     5.033080399e-01
     8.339289780e+00     5.032901968e-01
     8.339314233e+00     5.032723533e-01
     8.339338686e+00     5.032545094e-01
     8.339363138e+00     5.032366653e-01
     8.339387591e+00     5.032188207e-01
     8.339412044e+00     5.032009758e-01
     8.339436497e+00     5.031831306e-01
     8.339460949e+00     5.031652850e-01
     8.339485402e+00     5.031474391e-01
     8.339509855e+00     5.031295928e-01
     8.339534307e+00     5.031117462e-01
     8.339558760e+00     5.030938992e-01
     8.339583213e+00     5.030760518e-01
     8.339607666e+00     5.030582041e-01
     8.339632118e+00     5.030403561e-01
     8.339656571e+00     5.030225077e-01
     8.339681024e+00     5.030046590e-01
     8.339705476e+00     5.029868099e-01
     8.339729929e+00     5.029689604e-01
     8.339754382e+00     5.029511107e-01
     8.339778835e+00     5.029332605e-01
     8.339803287e+00     5.029154100e-01
     8.339827740e+00     5.028975592e-01
     8.339852193e+00     5.028797080e-01
     8.339876645e+00     5.028618565e-01
     8.339901098e+00     5.028440046e-01
     8.339925551e+00     5.028261523e-01
     8.339950004e+00     5.028082997e-01
     8.339974456e+00     5.027904468e-01
     8.339998909e+00     5.027725935e-01
     8.340023362e+00     5.027547399e-01
     8.340047814e+00     5.027368859e-01
     8.340072267e+00     5.027190316e-01
     8.340096720e+00     5.027011769e-01
     8.340121173e+00     5.026833218e-01
     8.340145625e+00     5.026654665e-01
     8.340170078e+00     5.026476107e-01
     8.340194531e+00     5.026297546e-01
     8.340218983e+00     5.026118982e-01
     8.340243436e+00     5.025940414e-01
     8.340267889e+00     5.025761843e-01
     8.340292342e+00     5.025583268e-01
     8.340316794e+00     5.025404690e-01
     8.340341247e+00     5.025226108e-01
     8.340365700e+00     5.025047523e-01
     8.340390152e+00     5.024868934e-01
     8.340414605e+00     5.024690341e-01
     8.340439058e+00     5.024511746e-01
     8.340463511e+00     5.024333146e-01
     8.340487963e+00     5.024154544e-01
     8.340512416e+00     5.023975937e-01
     8.340536869e+00     5.023797328e-01
     8.340561321e+00     5.023618715e-01
     8.340585774e+00     5.023440098e-01
     8.340610227e+00     5.023261478e-01
     8.340634680e+00     5.023082854e-01
     8.340659132e+00     5.022904227e-01
     8.340683585e+00     5.022725596e-01
     8.340708038e+00     5.022546962e-01
     8.340732490e+00     5.022368324e-01
     8.340756943e+00     5.022189683e-01
     8.340781396e+00     5.022011039e-01
     8.340805849e+00     5.021832390e-01
     8.340830301e+00     5.021653739e-01
     8.340854754e+00     5.021475084e-01
     8.340879207e+00     5.021296425e-01
     8.340903659e+00     5.021117763e-01
     8.340928112e+00     5.020939098e-01
     8.340952565e+00     5.020760429e-01
     8.340977018e+00     5.020581756e-01
     8.341001470e+00     5.020403080e-01
     8.341025923e+00     5.020224401e-01
     8.341050376e+00     5.020045718e-01
     8.341074828e+00     5.019867031e-01
     8.341099281e+00     5.019688342e-01
     8.341123734e+00     5.019509648e-01
     8.341148187e+00     5.019330951e-01
     8.341172639e+00     5.019152251e-01
     8.341197092e+00     5.018973547e-01
     8.341221545e+00     5.018794840e-01
     8.341245997e+00     5.018616129e-01
     8.341270450e+00     5.018437415e-01
     8.341294903e+00     5.018258697e-01
     8.341319356e+00     5.018079976e-01
     8.341343808e+00     5.017901251e-01
     8.341368261e+00     5.017722523e-01
     8.341392714e+00     5.017543791e-01
